Пол;Паспорт_год;СНИЛС_число;Симптомы_хэш;Врач_ID;Дни_визита;Анализы_хэш;Дни_анализов;Стоимость_число;Карта_BIN
1;14;96325953244;1892880558;31;16;1217152162;18;800;220003
1;79;54110825542;2357724000;25;14;2858242934;16;1750;220003
1;14;77116750710;2982807202;17;22;3495449363;24;1400;220005
0;64;13253269439;2406903685;16;21;1060786357;23;3400;427644
0;19;3616248643;3364607998;44;4;1978079573;4;600;510002
1;22;14081290913;1375044150;41;4;1978079573;5;600;220007
1;26;28926533404;2022495185;39;0;1515093391;2;800;548699
0;8;54963308320;2341420833;44;12;1096459434;13;1500;427901
1;28;55037613699;2660580744;51;4;4195024453;4;3600;220008
1;19;62162063892;3132369833;17;25;1515093391;25;800;220004
1;23;43093370659;3766028518;44;19;1647711163;19;2500;220004
0;28;19987739714;1666473496;23;0;2702192939;3;1750;532301
1;22;47070385079;424975815;19;19;4125058852;20;3500;548673
0;81;51295786008;4165120847;7;21;3889417907;24;3400;427683
1;5;57090016372;3619880217;44;18;3631468527;19;4150;510126
0;44;4932664375;461090712;34;4;1358833810;4;1750;220003
0;56;56787188875;1276873738;7;18;733370363;19;6318;315836
1;21;15061853850;3458713082;9;14;1515093391;16;1197;343028
0;22;43744701284;1720483841;29;25;3495449363;26;1452;408089
0;7;27172173366;2637440707;30;11;3294976441;12;2429;321355
0;22;43498814978;1559412633;35;1;1647711163;3;2500;220009
0;34;36967773716;1767529894;30;1;2788563690;3;5250;220003
0;26;30277097887;2353123111;5;4;3132369833;5;1650;548699
0;81;42692022386;1933534323;19;25;610606656;26;13250;220007
0;5;19655698144;3205402234;28;0;1386042561;2;3500;427683
1;92;87287431555;2341420833;21;18;3495449363;19;1400;427901
0;21;84196233218;2474406411;35;22;3044262784;23;3400;546938
0;32;58700664185;1120698497;47;25;3495449363;26;1400;220003
0;21;41575233471;1358833810;44;1;2728909103;2;3700;546938
1;30;36534697485;4128603902;53;25;1500971980;26;1650;447520
1;36;79787757683;2341420833;13;26;3495449363;26;1400;510002
1;25;18207066960;134552299;15;14;1141731997;16;3300;220004
0;11;52607569901;389979431;31;12;3310518292;13;1400;447520
1;18;99384440472;318944160;25;12;3555459393;15;1400;510043
0;25;9779780260;3066118668;16;14;3521056707;16;1400;510003
1;69;62323606659;487185310;22;18;3289344954;19;2700;462729
0;13;47812248907;2239456072;44;5;1053965604;5;2700;220006
0;22;91617050288;389979431;44;20;1096459434;20;1500;510126
0;25;8214862865;701675957;4;25;2270066474;26;3300;447520
1;10;5937775619;2726718314;53;11;4274517893;11;3300;510003
0;11;72994938782;1272066540;19;25;1272066540;26;9000;462204
1;15;70736271973;2182709895;31;8;83285061;9;3500;521324
0;26;54473687029;1928894502;30;18;3495449363;19;1400;510126
0;23;32245971713;2099942607;21;0;3495449363;2;1400;220008
1;17;48419264495;1720483841;44;25;1078486255;25;4000;532301
0;22;58133654219;493978685;49;4;1978079573;4;600;220014
1;32;42064300308;1515093391;35;25;1647711163;27;2500;220003
1;14;88195977293;2809431405;28;25;1064937097;26;3500;220006
1;22;86550522417;1945794469;28;12;163398045;13;1750;462204
1;18;40858877027;2239456072;38;27;1515093391;27;800;463027
1;24;11348433941;1462598417;23;18;2702192939;18;1750;546938
0;22;53677349836;1549253427;41;15;3495449363;16;1400;521324
0;20;80966414733;3132369833;41;12;3495449363;14;1400;220005
0;23;29236161883;1549253427;29;18;1978079573;18;600;548699
0;19;63906168209;1567706958;9;4;1515093391;5;800;220003
1;18;43537130814;1253705311;2;8;3495449363;10;1400;220002
0;19;55572386025;2036355828;35;25;2483313850;25;9000;415428
1;17;50191073577;1950009902;39;14;1515093391;16;800;220004
0;23;45362805059;2127194962;20;25;1515093391;25;800;510126
1;25;44617123304;1737115803;37;1;4228119913;3;3500;427644
1;22;75160609637;1287661109;20;27;1620366113;28;10500;220002
0;64;13253269439;2629299478;20;5;3316570995;6;1650;415374
1;14;96325953244;2180719272;15;25;285751034;25;1650;220006
1;55;64639138119;2263087449;24;21;3495449363;23;1400;427683
0;20;71369594430;547173779;11;6;2626982297;9;3500;548699
1;22;18156326877;1434065874;20;25;2782239841;26;9000;220014
1;20;77997995546;3458713082;44;13;1515093391;13;800;415428
1;20;47242642382;1120698497;44;28;20007524;31;2000;220002
0;17;91073228378;3943869256;12;0;3776528594;3;1750;220006
1;27;68904172836;2239456072;42;18;3495449363;18;1400;220006
1;21;5302146503;317785800;52;15;3318835424;17;1400;447520
1;45;83070534983;1500971980;15;13;2571181614;15;2750;462729
1;24;5210262797;1567706958;32;15;1992233647;16;3300;220002
1;18;74859532562;1599939381;35;13;2317694871;16;3500;462729
1;24;22068155846;1283481289;21;20;1796982210;20;10750;510126
1;20;46333999421;2086313654;29;18;2914530999;19;1650;220003
1;24;78889753527;2455463214;32;14;3495449363;17;1400;220007
1;31;53634884497;1515788106;34;15;1862569750;16;600;220003
0;29;51122056899;1703924780;32;14;3412228858;16;1400;220002
0;23;29236161883;1568638167;27;15;1954363284;16;9000;427901
1;19;63701726640;2575896112;28;19;1563564805;20;800;220007
0;24;69193876652;1985979599;6;29;2652736541;30;1772;258936
0;13;48770655407;2709416220;44;26;2874341334;27;2639;305008
0;7;32608873843;2425290526;34;4;2725135828;5;2714;335539
1;12;32540278298;2754781900;21;0;1515093391;3;800;427644
0;25;37476161480;3340916470;53;11;4167899598;11;1750;220005
1;20;46333999421;2499026580;42;0;3495449363;3;1400;437772
0;13;98519393276;1123739008;33;4;426954309;5;1750;220007
0;25;30098180654;2031531650;23;0;2894115749;3;10750;220008
1;25;33800545250;493978685;42;21;3495449363;23;1400;553691
1;18;73512724584;1358833810;44;11;3631468527;12;4150;220014
